1964,26065SC0380014
1965,26065SC0380015
1966,26065SC0380016
1967,26065SC0380017
1968,26065SC0380018
1969,26065SC0380019
1970,26065SC0380020
1971,26065SC0380021
1972,26065SC0380022
1973,26065SC0380023
1974,26065SC0390001
2051,14002TN0330172
2052,14002TN0330174
2053,14002TN0330175
2054,14002TN0330177
2055,14002TN0330178
2056,14002TN0330208
2057,14002TN0330210
2058,14002TN0330211
2059,14002TN0330213
2060,14002TN0330214
2061,14002TN0330240
2062,14002TN0330242
2063,14002TN0330243
2064,14002TN0330245
2065,14002TN0330246
2066,14002TN0330336
2067,14002TN0330338
2068,14002TN0330339
2069,14002TN0330341
2070,14002TN0330342
2116,82120TN0600011
2117,82120TN0600012
2118,82120TN0600013
2119,82120TN0600021
2120,82120TN0600022
2121,82120TN0600023
2122,82120TN0600031
2123,82120TN0600032
2124,82120TN0600033
2125,82120TN0600034
2134,99248TN0060001
2135,99248TN0060002
2136,99248TN0060003
2137,99248TN0060004
2138,99248TN0060005
2139,99248TN0060006
2140,99248TN0060007
2141,99248TN0060008
2142,99248TN0060009
2143,99248TN0060010
2144,99248TN0060011
2145,99248TN0060012
2146,99248TN0060013
2147,99248TN0060014
2148,99248TN0060015
2149,99248TN0060016
2150,99248TN0060017
2151,99248TN0060018
2152,99248TN0060019
2153,99248TN0060020
2154,99248TN0060021
2155,99248TN0060022
2156,99248TN0060023
2162,20069TX0010001
2163,20069TX0100001
2164,20069TX0110001
2165,20069TX0120001
2166,20069TX0310001
2167,20069TX0320001
2168,20069TX0330001
2196,26539TX0140001
2197,26539TX0140003
2198,26539TX0140006
2199,26539TX0140008
2200,26539TX0140009
2201,27248TX0010001
2202,27248TX0010002
2203,27248TX0010003
2204,27248TX0010004
2205,27248TX0010005
2206,27248TX0010006
2207,27248TX0010007
2208,29418TX0140001
2209,29418TX0140002
2210,29418TX0140003
2211,29418TX0140005
2212,29418TX0140006
2213,29418TX0140008
2214,29418TX0140009
2215,29418TX0140010
2216,29418TX0150001
2217,29418TX0150002
2218,29418TX0150003
2219,29418TX0150004
2220,29418TX0150006
2222,32673TX0630001
2223,32673TX0630002
2224,32673TX0630003
2225,32673TX0630004
2226,32673TX0630013
2227,32673TX0690001
2228,32673TX0690002
2229,32673TX0690003
2230,32673TX0690004
2231,32673TX0690005
2232,32673TX0690006
2233,32673TX0690007
2234,32673TX0690008
2235,32673TX0690009
2236,32673TX0690010
2237,32673TX0690011
2238,32673TX0690012
2245,33602TX0460006
2246,33602TX0460136
2247,33602TX0460137
2248,33602TX0460138
2249,33602TX0460139
2250,33602TX0460140
2251,33602TX0460141
2252,33602TX0460142
2253,33602TX0460143
2254,33602TX0460144
2255,33602TX0460145
2256,33602TX0460146
2257,33602TX0460147
2258,33602TX0460148
2259,33602TX0460149
2260,33602TX0460150
2261,33602TX0460151
2262,33602TX0460152
2263,33602TX0460153
2264,33602TX0460154
2265,33602TX0460155
2266,33602TX0460156
2267,33602TX0460157
2268,33602TX0460158
2269,33602TX0460159
2270,33602TX0460160
2271,33602TX0460237
2272,33602TX0460238
2273,33602TX0460239
2274,33602TX0460241
2275,33602TX0460242
2276,33602TX0460268
2277,33602TX0460269
2278,33602TX0460270
2279,33602TX0460271
2280,33602TX0460272
2281,33602TX0460273
2282,33602TX0460274
2283,33602TX0460275
2284,33602TX0460276
2285,33602TX0460277
2286,33602TX0460278
2287,33602TX0460279
2288,33602TX0460280
2289,33602TX0460281
2290,33602TX0460282
2291,33602TX0460283
2292,33602TX0460284
2293,33602TX0460285
2294,33602TX0460286
2295,33602TX0460287
2296,33602TX0460288
2297,33602TX0460289
2298,33602TX0460290
2299,33602TX0460291
2300,33602TX0460292
2301,33602TX0460293
2302,33602TX0460294
2303,33602TX0460295
2304,33602TX0460296
2305,33602TX0460297
2306,33602TX0460298
2307,33602TX0460299
2308,33602TX0460300
2309,33602TX0460301
2310,33602TX0460302
2311,33602TX0460303
2312,33602TX0460304
2313,33602TX0460305
2314,33602TX0460306
2315,33602TX0460307
2316,33602TX0460308
2317,33602TX0460309
2318,33602TX0460310
2319,33602TX0460311
2320,33602TX0460319
2321,33602TX0460320
2322,33602TX0460321
2323,33602TX0460322
2324,33602TX0460323
2325,33602TX0460324
2326,33602TX0460325
2327,33602TX0460326
2328,33602TX0460327
2329,33602TX0460328
2330,33602TX0460329
2331,33602TX0460330
2332,33602TX0460331
2333,33602TX0460332
2334,33602TX0460333
2335,33602TX0460334
2336,33602TX0460335
2337,33602TX0460336
2338,33602TX0460337
2339,33602TX0460338
2340,33602TX0460339
2341,33602TX0460340
2342,33602TX0460341
2343,33602TX0460342
2344,33602TX0460368
2345,33602TX0460369
2346,33602TX0460370
2347,33602TX0460371
2348,33602TX0460372
2349,33602TX0460373
2350,33602TX0460374
2351,33602TX0460375
2352,33602TX0460376
2353,33602TX0460377
2354,33602TX0460378
2355,33602TX0460379
2356,33602TX0460380
2357,33602TX0460381
2358,33602TX0460382
2359,33602TX0460383
2360,33602TX0460384
2361,33602TX0460385
2362,33602TX0460386
2363,33602TX0460387
2364,33602TX0460388
2365,33602TX0460389
2366,33602TX0460390
2367,33602TX0460391
2368,33602TX0460392
2369,33602TX0460393
2370,33602TX0460394
2371,33602TX0460395
2372,33602TX0460396
2373,33602TX0460397
2374,33602TX0460398
2375,33602TX0460399
2376,33602TX0460400
2377,33602TX0460401
2378,33602TX0460402
2379,33602TX0460403
2380,33602TX0460404
2381,33602TX0460405
2382,33602TX0460406
2383,33602TX0460407
2384,33602TX0460408
2385,33602TX0460409
2386,33602TX0460410
2387,33602TX0460411
2388,33602TX0460412
2389,33602TX0460413
2390,33602TX0460414
2391,33602TX0460415
2392,33602TX0460416
2393,33602TX0460417
2394,33602TX0460421
2395,33602TX0460452
2396,33602TX0460453
2397,33602TX0460454
2398,33602TX0460455
2399,33602TX0460456
2400,33602TX0460457
2401,33602TX0460458
2402,33602TX0460459
2403,33602TX0460460
2404,33602TX0460461
2405,33602TX0460462
2406,33602TX0460463
2407,33602TX0460464
2408,33602TX0460465
2409,33602TX0460466
2410,33602TX0460467
2411,33602TX0460468
2412,33602TX0460469
2413,33602TX0460470
2414,33602TX0460471
2415,33602TX0460472
2416,33602TX0460473
2417,33602TX0460474
2418,33602TX0460475
2419,33602TX0460476
2543,33602TX0770001
2544,33602TX0770002
2545,33602TX0770003
2546,33602TX0770004
2547,33602TX0770005
2548,33602TX0770006
2549,33602TX0770007
2550,33602TX0770008
2551,33602TX0770009
2552,33602TX0770010
2553,33602TX0770011
2554,33602TX0770012
2555,33602TX0770013
2556,33602TX0770014
2557,33602TX0770015
2558,33602TX0770016
2559,33602TX0770017
2560,33602TX0770018
2561,33602TX0770019
2562,33602TX0770020
2563,33602TX0770021
2564,33602TX0770022
2565,33602TX0770023
2566,33602TX0770024
2567,33602TX0770025
2568,33602TX0770026
2569,33602TX0770027
2570,33602TX0770028
2571,33602TX0770029
2572,33602TX0770030
2573,33602TX0770031
2574,33602TX0770032
2575,33602TX0770033
2576,33602TX0770034
2577,33602TX0770035
2578,33602TX0770036
2579,33602TX0770037
2580,33602TX0770038
2581,33602TX0770039
2582,33602TX0770040
2583,33602TX0770041
2584,33602TX0770042
2585,33602TX0770043
2586,33602TX0770044
2587,33602TX0770045
2588,33602TX0770046
2589,33602TX0770047
2590,33602TX0770048
2591,33602TX0770049
2592,33602TX0770050
2593,33602TX0770051
2599,37833WI0510066
2600,37833WI0510067
2601,37833WI0510068
2602,37833WI0510069
2603,37833WI0510070
2604,37833WI0510071
2605,37833WI0510072
2606,37833WI0510073
2607,37833WI0510074
2608,37833WI0510075
2609,37833WI0510076
2610,37833WI0540001
2611,37833WI0540002
2612,37833WI0540003
2620,33602TX0770052
2621,33602TX0770053
2622,33602TX0770054
2623,33602TX0770055
2624,33602TX0770056
2625,33602TX0770057
2626,33602TX0770058
2627,33602TX0770059
2628,33602TX0770060
2629,33602TX0770061
2630,33602TX0770062
2631,33602TX0770063
2632,33602TX0770064
2633,33602TX0770065
2634,33602TX0770066
2635,33602TX0770067
2636,33602TX0770068
2637,33602TX0770069
2638,33602TX0770070
2639,33602TX0770071
2640,33602TX0770072
2641,33602TX0770073
2642,33602TX0770074
2643,33602TX0770075
2644,33602TX0770076
2645,33602TX0770077
2646,33602TX0770078
2647,33602TX0770079
2648,33602TX0770080
2649,33602TX0770081
2650,33602TX0770082
2651,33602TX0770083
2652,33602TX0770084
2653,33602TX0770085
2654,33602TX0770086
2655,33602TX0770087
2656,33602TX0770088
2657,33602TX0770089
2658,33602TX0770090
2659,33602TX0770091
2660,33602TX0770092
2661,33602TX0770093
2662,33602TX0770094
2663,33602TX0770095
2664,33602TX0770096
2665,33602TX0770097
2666,33602TX0770098
2667,33602TX0770099
2668,33602TX0770100
2669,33602TX0770101
2670,33602TX0770102
2671,33602TX0770103
2672,33602TX0770104
2673,37392TX0010005
2674,37392TX0010008
2675,37392TX0010009
2676,37392TX0010010
2677,37392TX0010011
2678,37392TX0010013
2693,45786TX0010001
2694,45786TX0010002
2695,45786TX0020001
2696,45786TX0020002
2697,45786TX0020003
2698,45786TX0040001
2722,66252TX0010001
2723,66252TX0010002
2724,66252TX0010003
2725,66252TX0010004
2726,66252TX0010005
2727,66252TX0010006
2728,66252TX0030001
2729,66252TX0030002
2730,66252TX0030003
2731,66252TX0030004
2732,66252TX0030005
2733,66252TX0030006
2734,66252TX0040001
2735,66252TX0040002
2736,66252TX0040003
2737,66252TX0040004
2738,66252TX0040005
2739,66252TX0040006
2740,66252TX0050001
2741,66252TX0050002
2742,66252TX0050003
2743,66252TX0050004
2744,66252TX0050005
2745,66252TX0050006
2746,66252TX0070001
2747,66252TX0070002
2748,66252TX0070003
2749,66252TX0070004
2750,66252TX0070005
2751,66252TX0070006
2754,71837TX0010001
2755,71837TX0010002
2756,71837TX0010003
2765,14630WI0010001
2766,14630WI0010002
2767,14630WI0010003
2768,14630WI0010004
2775,20173WI0130020
2776,20173WI0130021
2777,20173WI0130022
2778,20173WI0130023
2779,20173WI0130024
2780,20173WI0130025
2781,20173WI0130026
2782,20173WI0130027
2795,37833WI0380009
2796,37833WI0380017
2797,37833WI0380018
2798,37833WI0380019
2799,37833WI0380023
2800,37833WI0380027
2801,37833WI0380028
2802,37833WI0380029
2803,37833WI0380032
2804,37833WI0380035
2805,37833WI0380042
2806,37833WI0380044
2807,37833WI0380052
2808,37833WI0380054
2809,37833WI0380056
2810,37833WI0380059
2811,37833WI0380060
2812,37833WI0380061
2813,37833WI0380062
2814,37833WI0380063
2815,37833WI0380064
2816,37833WI0380065
2817,37833WI0380066
2818,37833WI0380067
2819,37833WI0380068
2820,37833WI0380069
2821,37833WI0380070
2822,37833WI0380071
2823,37833WI0380072
2824,37833WI0380073
2825,37833WI0380074
2826,37833WI0380075
2827,37833WI0380076
2828,37833WI0380077
2829,37833WI0380078
2830,37833WI0510003
2831,37833WI0510007
2832,37833WI0510008
2833,37833WI0510009
2834,37833WI0510013
2835,37833WI0510017
2836,37833WI0510018
2837,37833WI0510019
2838,37833WI0510022
2839,37833WI0510024
2840,37833WI0510030
2841,37833WI0510032
2842,37833WI0510035
2843,37833WI0510037
2844,37833WI0510039
2845,37833WI0510042
2846,37833WI0510043
2847,37833WI0510044
2848,37833WI0510045
2849,37833WI0510046
2850,37833WI0510047
2851,37833WI0510048
2852,37833WI0510049
2853,37833WI0510050
2854,37833WI0510051
2855,37833WI0510052
2856,37833WI0510053
2857,37833WI0510054
2858,37833WI0510055
2859,37833WI0510056
2860,37833WI0510057
2861,37833WI0510058
2862,37833WI0510059
2863,37833WI0510060
2864,37833WI0510061
2865,37833WI0510062
2866,37833WI0510063
2867,37833WI0510064
2868,37833WI0510065
2869,37833WI0540004
2870,37833WI0540005
2871,37833WI0540006
2872,37833WI0540007
2873,37833WI0540008
2874,37833WI0540009
2875,37833WI0540010
2876,37833WI0540011
2877,37833WI0540014
2878,37833WI0540015
2879,37833WI0540016
2880,37833WI0540017
2881,37833WI0540018
2882,37833WI0540019
2883,37833WI0540020
2884,37833WI0540021
2885,37833WI0540022
2934,38166WI0170001
2935,38166WI0170002
2936,38166WI0170003
2937,38166WI0170004
2938,38166WI0170006
2939,38166WI0170007
2940,38166WI0170008
2941,38166WI0170009
2942,38166WI0170010
2943,38166WI0170011
2944,38166WI0170012
2945,38166WI0180001
2946,38166WI0180002
2947,38166WI0180003
2948,38166WI0180004
2949,38166WI0180006
2950,38166WI0180007
2951,38166WI0180008
2952,38166WI0180009
2953,38166WI0180010
2954,38166WI0180011
2955,38166WI0180012
2956,38345WI0010063
2957,38345WI0010095
2958,38345WI0010097
2959,38345WI0010098
2960,38345WI0010099
2961,38345WI0010108
2962,38345WI0010119
2963,38345WI0010122
2964,38345WI0010124
2965,38345WI0010125
2966,38345WI0010126
2967,38345WI0080018
2968,38345WI0080029
2969,38345WI0080032
2970,38345WI0080033
2971,47342WI0050003
2972,47342WI0050004
2973,47342WI0050005
2974,47342WI0050006
2975,47342WI0050015
2976,47342WI0050016
2977,47342WI0050017
2978,47342WI0050018
2979,47342WI0050019
2980,47342WI0050020
2981,47342WI0050031
2982,47342WI0050032
2983,47342WI0050034
